image,curve_length,chord_length,sd_theta,num_inflection_pts,num_critical_points,curvature,VTI,distance_tort,mat_curve_length,mat_chord_length,mat_sd_theta,mat_num_inflection_pts,mat_num_critical_points,mat_curvature,mat_VTI,mat_distance_tort,rank
Arteria-8_skel.png,42207.43431091603,234.1644721130855,0.09446827352684839,176,1,0.020855324174662994,543.8682539554605,180.24696030972927,1128.5233193341744,905.190587666487,0.20754028944288389,8,9,0.006294624994889269,2.822497196495323,1.2467245403461633,30
Vena-101_skel.png,105597.11924147587,436.86725672680024,0.12760171271271772,240,1,0.2310486924787593,2186.2454155751907,241.71442838874097,846.6636961488814,798.4910769695551,0.1344759869390698,12,6,0.004196036940473411,0.859184621977966,1.0603295648113586,10
Vena-128_skel.png,66309.81476371946,464.65578657754816,0.10766020041462669,166,1,0.03960291013473512,1018.229690150341,142.70739045806064,782.1374760667493,761.4519026176243,0.07953549832437702,7,2,0.0013792303434799614,0.16444231362864592,1.0271659619970934,4
Vena-143_skel.png,52462.0588328869,245.60130292814003,0.19625061727972756,120,1,0.20716388453593768,3151.357714631689,213.6065982037427,850.6672467372085,838.0053699111958,0.06889505966438679,11,5,0.002481889094779924,0.35030276082177375,1.015109541395128,1
Vena-152_skel.png,31522.082710852268,219.14607000811125,0.14373090594543453,74,1,0.022905912837165202,1421.2534996260852,143.8405110786862,912.2695950598629,882.0362804329536,0.08638299330114195,14,9,0.004944992572745105,0.8096789360793569,1.0342767245493225,19
Vena-16_skel.png,59154.59624829265,536.478331342469,0.1557443055648414,179,2,0.03769224114354949,2914.1127751481627,110.26465151027773,902.623375699988,875.7288393104341,0.08761018940736578,14,5,0.002863659680601384,0.45202336858175574,1.0307110319796378,8
Vena-175_skel.png,147393.2622959122,515.8381529123258,0.2102154342391723,294,4,0.5064957352261918,9674.711426299378,285.7354801380189,985.7996244803965,883.3261005993201,0.17472550791123198,13,5,0.005663299534382158,0.9892095581554233,1.1160087127636669,23
Vena-181_skel.png,61041.07454023889,436.16510635308737,0.15400534113685901,168,1,0.05309594311122617,3142.469061047172,139.94946787610402,918.1966320959025,862.0701827577614,0.1260844451993072,19,7,0.005094552760847659,0.9448987206177727,1.0651065893018046,22
Vena-197_skel.png,17486.905922590016,360.0722149791622,0.3286793818146379,80,2,0.052693846198603636,728.063514709416,48.56499667324235,866.7501455283943,851.0587523784712,0.1298086980224097,13,8,0.005777308554417188,1.058523674276509,1.0184374969484422,13
Vena-213_skel.png,88451.01495367588,451.6779826380737,0.14737898568115887,186,1,0.039919058469740656,4505.732119473139,195.827599204788,930.6136506843184,865.000578034489,0.11978242240346658,14,5,0.004148710513523783,0.6486997412009466,1.0758532124902387,9
Vena-221_skel.png,80415.34442563269,292.03082029128365,0.07781205531816938,262,1,0.04334758187933681,1230.0052275093751,275.3659505713236,978.2789855129654,869.0368231553828,0.1808722640063465,15,3,0.003459749254293112,0.6168954487487766,1.1257048717002989,17
Vena-224_skel.png,50407.46235878852,382.4264635194589,0.10271109710143726,148,1,0.029532289841062646,771.2987361270225,131.8095559990546,871.1339587920995,833.1734513293136,0.12228243990357063,15,10,0.0056218984736129355,1.286803149499222,1.04556135028333,21
Vena-229_skel.png,78561.32986706487,247.45504642257754,0.08762640682957694,206,1,0.03404960525007638,1283.3153505881853,317.4771781897959,860.4822063379816,812.5176921150702,0.11232012482695679,11,6,0.0030217037108923334,0.7229066794033073,1.0590319628586236,11
Vena-241_skel.png,132101.2267345451,379.0118731649445,0.07460715892430753,286,1,0.05485828613947995,3496.2550100133894,348.54113047021923,874.2506579975413,795.2659932374828,0.13445596653425015,14,5,0.004823370433555227,0.7450756866764071,1.0993185493051405,20
Vena-247_skel.png,232765.87365055905,601.592054468807,0.13532818875208077,414,1,0.4796472589377021,2659.8951257420485,386.91646926102834,1011.514086245829,859.6976212599404,0.18162529309685507,13,2,0.003294877867754108,0.43055261675802603,1.1765928638529815,14
Vena-24_skel.png,90660.01865892671,475.5849030404561,0.14208546163279084,184,1,0.22046067604200728,1967.0209099002204,190.62846208811348,883.908434026093,849.0588907726012,0.10249094207112604,10,7,0.004279196711265066,0.7557261689822287,1.0410449070520662,12
Vena-250_skel.png,60531.867730297614,421.7700795457165,0.09098455595701721,204,1,0.053963179907772336,879.3276397800013,143.51863886479515,806.1883308653105,785.3922586835192,0.10505137675676403,10,4,0.0033718133415254125,0.43216887052859226,1.0264785805460444,7
Vena-270_skel.png,86659.06888480388,535.6089991775717,0.25600531707649854,184,12,0.0527570592323066,99430.3504675288,161.7953936880616,873.4474813830884,835.1173570223528,0.12962248219031125,11,7,0.003934780544760228,0.9562718049543292,1.0458978897258264,27
Vena-272_skel.png,115078.99859637262,635.9402487655582,0.20896403799342114,208,2,0.5000377993092611,3921.7023931743543,180.95882249905674,923.4584473845113,852.6388449982794,0.15533588353624636,10,6,0.00428888283206894,1.0307281041823568,1.0830593196658485,27
Vena-279_skel.png,191101.98024864163,410.42538907820995,0.18101575666986766,484,1,0.19341927445906745,2073.574599234994,465.61929484392977,923.4584473845113,852.6388449982794,0.15533588353624636,10,6,0.00428888283206894,1.0307281041823568,1.0830593196658485,0
Vena-282_skel.png,68344.75399997624,579.9180976655238,0.21773363740149518,212,2,0.05485675879743856,6019.683260274417,117.85242480808915,795.034030420823,730.1342342336784,0.13665795100889944,11,8,0.00547232059678653,1.2074969381672496,1.0888874855392323,25
Vena-29_skel.png,62904.35162749619,425.1693780130455,0.0867968835474183,210,1,0.05332579553960664,603.4446518785384,147.95127513996573,812.0336828431217,759.455726161835,0.1300292960677708,17,11,0.007953396677340081,1.5406534808166872,1.0692311017878648,15
Vena-38_skel.png,53323.094831351125,556.0035971106662,0.22209068988754554,180,1,0.06642521646094948,2496.8896101123387,95.90422635474023,826.9890360173607,799.9624991210526,0.08688450434543746,14,8,0.004208923014770515,0.7218363608207201,1.033784754817886,24
Vena-3_skel.png,145077.66690752847,559.1135841669383,0.25605239259445167,310,12,0.12474134525260047,101001.39972270158,259.4779862551357,938.4932209681918,855.0,0.1253876408738258,9,3,0.0026920268224280906,0.4172871197159182,1.097652890021277,3
Vena-42_skel.png,38856.116905543386,573.013961435496,0.17754826073655178,94,1,0.21720025858070774,492.632411403331,67.81007012150683,835.7961709739885,804.1591882208397,0.11870406699433132,22,13,0.006244433649912883,1.6145619076787094,1.0393416915662481,18
Vena-43_skel.png,51065.1337917112,347.7944795421572,0.32380658392589334,228,38,0.06475259740587044,48764.13775270936,146.8256018868794,953.640487597657,797.1198153351853,0.24426768972509197,25,9,0.01246202533613208,2.7101325709238235,1.1963577736386537,28
Vena-49_skel.png,139088.6350005447,470.82587014734014,0.3117246344573425,336,1,0.19233128191356794,4831.322630262323,295.4141728809811,1094.513599649641,867.0974570369815,0.20969468807456107,17,12,0.009530499104373093,3.361669052841522,1.2622728745967944,29
Vena-4_skel.png,41380.06060149238,323.6865767992241,0.15175980346709037,66,1,0.010204212150810398,974.3270913185346,127.83990306511708,871.7592243324143,859.0005820719797,0.06717858546504224,11,7,0.002401173765131093,0.47941515992400136,1.0148528912863595,16
Vena-6_skel.png,37484.05915728214,96.76776322722355,0.15865698633432862,58,1,0.007663000971698051,2854.890356151543,387.3610168012729,890.3132322053506,884.0141401584027,0.03764557184837648,12,5,0.0010901866197637019,0.18958090119845064,1.0071255557584398,2
Vena-72_skel.png,44391.442775503616,282.4340631014609,0.21060087752930076,70,1,0.18259469433592537,1333.4891435735442,157.17453584752823,904.9521378449859,891.0808044167487,0.061616560531310795,10,6,0.002463386007320626,0.3765982262771834,1.0155668637002193,6
Vena-93_skel.png,93967.72839396913,419.02863863941326,0.07915580481748093,256,1,0.0059051305871311785,163.8484151216199,224.2513273056527,1059.5194753449905,786.9434541312355,0.2185717167239199,23,8,0.008892719321574295,2.478811146006526,1.3463730713849975,30
